study,fold,feature,raw_predictive_drop,predictive_utility,raw_shap_mean_abs,raw_shap_cv,shap_stability,evidence_relevance,clinical_utility,label_derived_risk,definitional_overlap,target_proxy_strength,semantic_risk_max,available_at_prediction,interpretation,leakage_risk,theta_l_mean,audit_score,pre_score,uncertainty_width,pseul_category,semantic_veto,admissible_for_selection,select_score,selection_order,selected,rejection_reason
brfss,1,sex_male,0.0,0.0,0.0027541394173205714,0.5855309231323521,0.5,0.525,0.5499999999999999,0.0,0.0,0.05,0.05,True,Sex subgroup marker.,0.01815016070467516,0.5779755964043233,0.36875,0.3673890378153067,1.0868204848310898e-05,Domain-Supportive Feature,False,True,0.35989194477195374,,False,not-in-final-subset
brfss,1,physical_health_days,0.0,0.0,0.0065764784876706514,0.1875998618048615,0.5,0.55,0.6,0.05,0.1,0.25,0.25,True,Physical health burden.,0.13583900461130485,0.5779755964043233,0.3875,0.3828977407879532,8.866211310307111e-05,Domain-Supportive Feature,False,True,0.3338652173345944,,False,not-in-final-subset
brfss,1,mental_health_days,0.0,0.0,0.004036707497385906,0.45007190136182573,0.5,0.45,0.5833333333333334,0.0,0.0,0.05,0.05,True,Mental health burden.,0.017762956051228757,0.5779755964043233,0.3583333333333334,0.3570159412804664,3.8913321318809637e-07,Low-Value Feature,False,True,0.32908198664825167,,False,not-in-final-subset
brfss,1,checkup_recent,0.0,0.0,0.0052241707745135785,0.6446842512075794,0.5,0.45,0.5833333333333334,0.05,0.1,0.25,0.25,True,Healthcare utilization context.,0.13503179719138017,0.5779755964043233,0.3583333333333334,0.3541118458491572,2.412948666503092e-05,Low-Value Feature,False,True,0.3286478117225448,,False,not-in-final-subset
brfss,1,diabetes_age,0.0,0.0,0.6127586723950779,0.12300919789323196,0.876990802106768,0.95,0.6333333333333334,0.9,1.0,0.95,1.0,True,Age at diabetes diagnosis is derived after label.,0.7260657624771785,0.5779755964043233,0.571231493754687,0.10587523488185012,0.0032770886925062564,Clinically Relevant but Weak Predictor,True,False,0.09091182679342931,,False,semantic-veto
brfss,1,insulin_use,0.0,0.0,3.265952221764289e-07,0.27784310292280073,0.5,0.95,0.7833333333333332,0.9,1.0,0.95,1.0,True,Insulin use is label-proximal for diabetes.,0.7724794951745263,0.5779755964043233,0.5333333333333333,0.06672155650249113,0.000900474929902955,Clinically Relevant but Weak Predictor,True,False,0.057535395908826614,,False,semantic-veto
brfss,1,insulin_use_observed,0.0,0.0,0.02631776583242787,0.2001089384107853,0.5,0.95,0.65,1.0,1.0,1.0,1.0,True,Question-observation indicator is determined by the diabetes-contingent skip pattern.,0.8590381497046446,0.5779755964043233,0.5,0.0283785114372395,0.0004085555915689387,Label-Proximal Feature,True,False,0.016691954073463116,,False,semantic-veto
brfss,1,diabetes_age_observed,0.12697985078837742,0.9999921247968194,4.679614797426712,0.03797532800970738,0.9620246719902926,0.95,0.65,1.0,1.0,1.0,1.0,True,Question-observation indicator is determined by the diabetes-contingent skip pattern.,0.9999997500002499,0.5779755964043233,0.8924025718371044,0.012924114874576493,5.623214290655777e-05,Label-Proximal Feature,True,False,0.0,,False,semantic-veto
brfss,2,bmi,0.0,0.0,0.02437619211512852,0.10627479080521711,0.5,0.95,0.8833333333333333,0.05,0.1,0.25,0.25,True,BMI is a core actionable diabetes risk factor.,0.14296560344157228,0.5779525090495632,0.5583333333333333,0.5512172235126808,0.0001150006162795227,Clinically Actionable Feature,False,True,0.5512172235126808,1.0,True,
brfss,2,age,0.0,0.0,0.05547832643020551,0.3141192547935624,0.6858807452064376,0.9,0.7333333333333333,0.0,0.0,0.05,0.05,True,Age is a stable diabetes risk factor.,0.06659797973890534,0.5779525090495632,0.5455094823746208,0.54224796968907,1.882945135544294e-05,Clinically Actionable Feature,False,True,0.5411666408600359,2.0,True,
brfss,2,hypertension,0.0,0.0,0.0,0.0,0.5,0.8,0.8333333333333334,0.05,0.1,0.25,0.25,True,Cardiometabolic comorbidity.,0.10000000000000002,0.5779525090495632,0.5083333333333334,0.504098786095032,3.658593793948189e-05,Clinically Actionable Feature,False,True,0.504098786095032,3.0,True,
brfss,2,exercise_any,0.0,0.0,0.0036592467975350654,0.5729741719092272,0.5,0.7,0.7999999999999999,0.0,0.0,0.05,0.05,True,Physical activity is actionable.,0.04945606361459964,0.5779525090495632,0.475,0.4726050764173964,2.8613005173137907e-05,Clinically Actionable Feature,False,True,0.4593977519430564,4.0,True,
