study,fold,method,auc,average_precision,mcc,accuracy,balanced_accuracy,f1_weighted,brier,sensitivity,specificity,ppv,npv,calibration_intercept,calibration_slope,n_features,avg_leakage_risk,avg_clinical_utility,designated_traps_selected,designated_trap_fraction,prediction_unavailable_selected
nhanes,4,SHAP Ranking,0.9475662495399336,0.8570653988302154,0.7483169264777085,0.934347477982386,0.8172087780640412,0.929008997035351,0.0525578313231385,0.6411483253588517,0.9932692307692308,0.950354609929078,0.9323104693140796,-0.0695690231385519,0.6955957283352145,8,0.32218135029661876,0.775,2,1.0,0
nhanes,4,Availability Gate + SHAP,0.9475662495399336,0.8570653988302154,0.7483169264777085,0.934347477982386,0.8172087780640412,0.929008997035351,0.0525578313231385,0.6411483253588517,0.9932692307692308,0.950354609929078,0.9323104693140796,-0.0695690231385519,0.6955957283352145,8,0.32218135029661876,0.775,2,1.0,0
nhanes,4,Semantic Veto + SHAP,0.7857678505704822,0.4136260915499168,0.2592905937565244,0.8358686949559647,0.5879439639308061,0.8062334585734092,0.1217901216285017,0.215311004784689,0.9605769230769232,0.5232558139534884,0.8589853826311264,-0.3470025390450566,0.6568007681089341,8,0.11031017712973153,0.7520833333333333,0,0.0,0
nhanes,4,PSEUL-Select,0.7985530916451968,0.4406940836567706,0.3249470648171251,0.8486789431545236,0.6090172984909827,0.8206897063238109,0.1176246639592913,0.2488038277511961,0.9692307692307692,0.6190476190476191,0.8652360515021459,-0.2847865126815501,0.6912722906239328,8,0.10547053329746964,0.7333333333333334,0,0.0,0
nhanes,4,PSEUL-Audit,0.9429885903570114,0.860071787583868,0.7519778822988581,0.9351481184947958,0.8157779720279721,0.929583728236855,0.0519487078313906,0.6363636363636364,0.9951923076923076,0.9637681159420288,0.9315931593159316,-0.0968322358454357,0.7073062656280785,8,0.32013640289523215,0.7937500000000001,2,1.0,0
nhanes,4,PSEUL-Auto (leakage metadata null),0.9514584100110416,0.8669501141451837,0.7585827313042266,0.9367493995196156,0.8205626610231873,0.9315122567826968,0.0513812442270642,0.645933014354067,0.9951923076923076,0.9642857142857144,0.933273219116321,-0.0208747807459015,0.7315921364303181,8,0.32149717560895735,0.7791666666666668,2,1.0,0
nhanes,4,Oracle Trap Exclusion + SHAP,0.7917901177769598,0.4296113632800568,0.2813362156850865,0.8366693354683747,0.6018057600294443,0.8116050570397609,0.1192429533212136,0.2488038277511961,0.9548076923076924,0.5252525252525253,0.8634782608695653,-0.3497824762120212,0.6535220079573151,8,0.11422791603170242,0.7270833333333333,0,0.0,0
nhanes,5,All Features,0.9530001849112426,0.8779691743950573,0.7669834040361277,0.939102564102564,0.8365384615384616,0.9351643778610071,0.0474796639218483,0.6826923076923077,0.9903846153846154,0.9342105263157896,0.9397810218978102,-0.2108078071801299,0.6972407886774216,17,0.18454844202604895,0.7009803921568628,2,1.0,0
nhanes,5,Mutual Information,0.9338133321005916,0.8584053030023212,0.7739239842086129,0.9407051282051282,0.8317307692307692,0.936199683401176,0.0491525742787911,0.6682692307692307,0.9951923076923076,0.9652777777777778,0.9375,-0.4586460307026939,0.6428963354152964,8,0.30628089951800275,0.75,2,1.0,0
nhanes,5,LightGBM Gain,0.925152551775148,0.8355139752989094,0.7301473896284735,0.9302884615384616,0.8120192307692308,0.9248899248899248,0.0560483729444911,0.6346153846153846,0.989423076923077,0.9230769230769232,0.9312217194570136,-0.3659079953083343,0.7208806117153364,8,0.1856781051130389,0.7145833333333333,1,0.5,0
nhanes,5,Permutation Importance,0.9472032174556212,0.8693493490611737,0.7703638688718567,0.939903846153846,0.833173076923077,0.9355967660235116,0.0480036768478485,0.6730769230769231,0.9932692307692308,0.9523809523809524,0.938237965485922,-0.3684537310299923,0.663655558474284,8,0.3232666956606103,0.75,2,1.0,0
nhanes,5,SHAP Ranking,0.9461677144970412,0.8739617673169745,0.7737617251578134,0.9407051282051282,0.8336538461538462,0.9363707818343908,0.0472278787056468,0.6730769230769231,0.9942307692307693,0.958904109589041,0.9382940108892922,-0.3748273701807037,0.6579859891238082,8,0.3252543213516338,0.775,2,1.0,0
nhanes,5,Availability Gate + SHAP,0.9461677144970412,0.8739617673169745,0.7737617251578134,0.9407051282051282,0.8336538461538462,0.9363707818343908,0.0472278787056468,0.6730769230769231,0.9942307692307693,0.958904109589041,0.9382940108892922,-0.3748273701807037,0.6579859891238082,8,0.3252543213516338,0.775,2,1.0,0
nhanes,5,Semantic Veto + SHAP,0.7835197855029585,0.3910557094910776,0.2150366037732683,0.8325320512820513,0.5668269230769231,0.7965897277958041,0.1210657230863307,0.1682692307692307,0.9653846153846154,0.4929577464788732,0.8530161427357689,-0.2062266602585829,0.7148138930840389,8,0.1178743231509501,0.7395833333333333,0,0.0,0
nhanes,5,PSEUL-Select,0.7834388868343195,0.3959023095153759,0.2516384664716807,0.8365384615384616,0.5826923076923077,0.8049516908212561,0.1207120939135929,0.2019230769230769,0.9634615384615384,0.525,0.8578767123287672,-0.2466308634162084,0.7148303584228775,8,0.11641308088212245,0.7520833333333333,0,0.0,0
nhanes,5,PSEUL-Audit,0.937809726331361,0.8605353978763555,0.7702668869749802,0.939903846153846,0.8370192307692308,0.9359344511022796,0.0489441697962442,0.6826923076923077,0.991346153846154,0.9403973509933776,0.9398359161349134,-0.4748393628595379,0.6316168182330635,8,0.3248357882397441,0.7895833333333333,2,1.0,0
nhanes,5,PSEUL-Auto (leakage metadata null),0.9458163831360948,0.8739501593184585,0.7837035029648759,0.9431089743589745,0.8389423076923077,0.9390316051689244,0.0469399340441901,0.6826923076923077,0.9951923076923076,0.9659863945578232,0.9400544959128064,-0.3660798345732938,0.6752151996140412,8,0.32608920374990735,0.7791666666666668,2,1.0,0
nhanes,5,Oracle Trap Exclusion + SHAP,0.790391549556213,0.3940261156851529,0.2641683220237198,0.8405448717948718,0.583173076923077,0.8071008357232179,0.1206890077532141,0.1971153846153846,0.9692307692307692,0.5616438356164384,0.857872340425532,-0.1488592764485697,0.7416668833607301,8,0.12340836827635014,0.7395833333333333,0,0.0,0
