study,fold,feature,raw_predictive_drop,predictive_utility,raw_shap_mean_abs,raw_shap_cv,shap_stability,evidence_relevance,clinical_utility,label_derived_risk,definitional_overlap,target_proxy_strength,semantic_risk_max,available_at_prediction,interpretation,leakage_risk,theta_l_mean,audit_score,pre_score,uncertainty_width,pseul_category,semantic_veto,admissible_for_selection,select_score,selection_order,selected,rejection_reason
nhanes,4,waist,0.0025454632912444617,0.01687158210393242,0.31091452250434065,0.32901554246817705,0.6709844575318229,0.85,0.8166666666666668,0.0,0.0,0.15,0.15,True,Central adiposity risk marker.,0.1260510565686667,0.5,0.555925032804211,0.5430102888765194,0.0005548307518579527,Clinically Actionable Feature,False,True,0.45827085856461397,7.0,True,
nhanes,4,systolic_bp,0.0015041170444909898,0.009879677339719289,0.16902578419945846,0.3020355093042359,0.697964490695764,0.65,0.7166666666666668,0.0,0.0,0.1,0.1,True,Cardiometabolic risk marker.,0.06616918281711735,0.5,0.4842234680077353,0.4779807965092366,0.00012089210679545591,Domain-Supportive Feature,False,True,0.4449372931098141,8.0,True,
nhanes,4,hdl_cholesterol,0.0010965146187410068,0.00714291485424329,0.18385459603574614,0.25499926609073575,0.7450007339092642,0.6,0.6666666666666666,0.0,0.0,0.15,0.15,True,Metabolic risk marker.,0.09996138874737782,0.5,0.4678096879047925,0.45939749000731833,0.00016601800003352481,Domain-Supportive Feature,False,True,0.42762581672368416,,False,not-in-final-subset
nhanes,4,income_ratio,0.00036921373524743863,0.0022596029604626117,0.15688125356950258,0.14222218364489936,0.8577778163551006,0.5,0.5666666666666667,0.0,0.0,0.1,0.1,True,Income-to-poverty ratio as socioeconomic context.,0.05326611842159764,0.5,0.4389001108258256,0.4339147120645319,0.00025536466687358695,Domain-Supportive Feature,False,True,0.42739305293442387,,False,not-in-final-subset
nhanes,4,sex_male,0.00032428256918363524,0.0019579219057293045,0.046870801817469186,0.30074166149862785,0.6992583385013722,0.625,0.5833333333333334,0.0,0.0,0.05,0.05,True,Sex supports subgroup risk stratification.,0.018122697104079707,0.5,0.44252237760532653,0.4389750169281737,0.00013217520731274932,Domain-Supportive Feature,False,True,0.4273137950742098,,False,not-in-final-subset
nhanes,4,weight,0.0009194663015081946,0.005954160415827305,0.21490597877790116,0.22475614398279922,0.7752438560172008,0.7,0.7666666666666666,0.0,0.0,0.1,0.1,True,Body weight is clinically interpretable.,0.08201060910040527,0.5,0.523501685994855,0.5156022041907296,0.0004708933940794703,Clinically Actionable Feature,False,True,0.42656376555098646,,False,not-in-final-subset
nhanes,4,ever_smoked,3.2677534972750756e-05,0.0,0.04187002631832843,0.15477252753120818,0.8452274724687918,0.45,0.6166666666666667,0.0,0.0,0.1,0.1,True,Lifestyle risk context.,0.04837024704258219,0.5,0.43571216116042505,0.4309776575803553,0.0005472728478950745,Low-Value Feature,False,True,0.414546516823132,,False,not-in-final-subset
nhanes,4,diastolic_bp,0.005252198404127606,0.03504539719207666,0.27699424883138546,0.38281620823546236,0.6171837917645376,0.6,0.6833333333333332,0.0,0.0,0.1,0.1,True,Cardiometabolic risk marker.,0.03537572437480712,0.5,0.4547837108438638,0.4504484863778906,0.0003705756149004029,Domain-Supportive Feature,False,True,0.3901992332824624,,False,not-in-final-subset
nhanes,4,education,0.001366488902520565,0.008955601544053003,0.13433903936046085,0.5479447820031703,0.4520552179968297,0.45,0.5,0.0,0.0,0.05,0.05,True,Socioeconomic context.,0.0688998461506769,0.5,0.33059772406258187,0.32621090920860624,0.00032318674874376647,Low-Value Feature,False,True,0.31645415936246624,,False,not-in-final-subset
nhanes,4,fasting_glucose,0.056154925394637734,0.37682126709699354,0.7255472269413433,0.09874753166179956,0.9012524683382004,0.95,0.8333333333333334,0.8,1.0,0.95,1.0,True,Fasting glucose is part of diabetes label definition.,0.8693827523288659,0.5,0.7391302071300715,0.017962279724988553,0.0010009338587252095,Label-Proximal Feature,True,False,0.003763759062625134,,False,semantic-veto
