study,fold,feature,raw_predictive_drop,predictive_utility,raw_shap_mean_abs,raw_shap_cv,shap_stability,evidence_relevance,clinical_utility,label_derived_risk,definitional_overlap,target_proxy_strength,semantic_risk_max,available_at_prediction,interpretation,leakage_risk,theta_l_mean,audit_score,pre_score,uncertainty_width,pseul_category,semantic_veto,admissible_for_selection,select_score,selection_order,selected,rejection_reason
adherence,5,COMPLICATIONDEVELOPMENT_NO_COMPLICATION,0.01755280288417191,0.07684118871428494,0.1820671594663422,0.020462707926286076,0.9795372920737139,0.8,0.7333333333333334,0.05,0.15,0.25,0.25,True,"Clinical status, but temporality must be verified.",0.14766295944896177,0.5,0.6022931483623616,0.5850288840997516,0.0005147361929014835,Clinically Actionable Feature,False,True,0.5850288840997516,1.0,True,
adherence,5,AGE,0.00655711889226637,0.028684929879982488,0.2018026062779106,0.06504831830213526,0.9349516816978647,0.9,0.75,0.0,0.0,0.05,0.05,True,Demographic risk stratifier available before prediction.,0.26249890905329104,0.5,0.6080958153035677,0.5563479586508787,1.0157446260634205e-08,Clinically Actionable Feature,False,True,0.549582390546735,2.0,True,
adherence,5,DIAGNOSIS_HYPERTENSION,0.006131434524264657,0.026820619608579857,0.07762330628689941,0.29561852270331485,0.7043814772966852,0.85,0.8000000000000002,0.0,0.0,0.1,0.1,True,Clinically meaningful diagnosis for adherence support.,0.06396221178969576,0.5,0.5614224813419111,0.554261743573484,0.0012457011518026832,Clinically Actionable Feature,False,True,0.5477437730747181,3.0,True,
adherence,5,ANNUALCLAIMAMOUNT,0.07754767181188771,0.3395923226082711,0.7836522447370129,0.08234016573489528,0.9176598342651048,0.725,0.5333333333333333,0.15,0.3,0.75,0.75,True,Claims-utilization proxy with strong leakage risk.,0.3196247077476504,0.5,0.5999929969688356,0.5148733631486034,0.00869067871806222,Domain-Supportive Feature,False,True,0.50464096218362,4.0,True,
adherence,5,COMORBIDITY_NO_COMORBIDITY,0.00030481868626584715,0.0013026053923408866,0.03433793541368293,0.30322698136299087,0.6967730186370091,0.85,0.7999999999999999,0.0,0.0,0.1,0.1,True,Comorbidity status supports clinical risk stratification.,0.1756495562502801,0.5,0.552245385345104,0.531397309614948,0.0024689154967311726,Clinically Actionable Feature,False,True,0.4835706537649371,5.0,True,
adherence,5,UNITSTOTAL,0.2283398252296772,0.9999956204399044,2.114691683502596,0.021580118126929945,0.97841988187307,0.825,0.6000000000000001,0.2,0.4,0.9,0.9,True,Dispensed-unit proxy close to refill/PDC behavior.,0.3892844750696318,0.5,0.8519326625065854,0.6387072956738531,0.03760758386206529,Domain-Supportive Feature,True,False,0.5505071723858107,,False,semantic-veto
adherence,5,ANNUALCONTRIBUTION,0.0009510948895461446,0.004133010862935248,0.05237954881460244,0.17283307167860298,0.827166928321397,0.55,0.5499999999999999,0.05,0.05,0.3,0.3,True,Affordability and insurance context; not direct adherence evidence.,0.14247235096989516,0.5,0.44167328892315993,0.4296288700096936,0.0005918190913378478,Domain-Supportive Feature,False,True,0.40680504012227897,,False,not-in-final-subset
adherence,5,GENDER_M,0.0002984537244410316,0.001274729659523182,0.08359981481958696,0.31795913685972593,0.6820408631402741,0.5,0.5333333333333333,0.0,0.0,0.05,0.05,True,"Subgroup descriptor; useful for stratification, not direct intervention.",0.044072983210179516,0.5,0.3951239248592451,0.3910261093974796,0.00020053330598662962,Domain-Supportive Feature,False,True,0.3873894864139924,,False,not-in-final-subset
adherence,5,COVERTYPE_STANDARD,0.00014732771282517375,0.0006128642096497138,0.015579048085110818,0.10392097323376011,0.5,0.45,0.5,0.05,0.05,0.25,0.25,True,Administrative coverage context.,0.09101124614201413,0.5,0.3376838592628949,0.33211846175228515,0.00027928193141063404,Low-Value Feature,False,True,0.3128033055227393,,False,not-in-final-subset
adherence,5,SCHEMETYPE_MEDIUM,2.261131139926764e-05,6.666123470336927e-05,0.014394614666043193,0.5131489593472993,0.5,0.45,0.4833333333333334,0.05,0.05,0.25,0.25,True,Insurance plan proxy.,0.12526835382541437,0.5,0.33335333170374437,0.3256684662403148,0.00032559890111207317,Low-Value Feature,False,True,0.3062556573394277,,False,not-in-final-subset
adherence,5,SCHEMETYPE_PREMIUM,7.390322704307431e-06,0.0,0.0031215317843137328,0.39847813057301285,0.5,0.45,0.4833333333333334,0.05,0.05,0.25,0.25,True,Insurance plan proxy.,0.13964128990528543,0.5,0.33333333333333337,0.3244916934961563,0.0004029165730776235,Low-Value Feature,False,True,0.30232438373610476,,False,not-in-final-subset
