study,fold,method,auc,average_precision,mcc,accuracy,balanced_accuracy,f1_weighted,brier,sensitivity,specificity,ppv,npv,calibration_intercept,calibration_slope,n_features,avg_leakage_risk,avg_clinical_utility,designated_traps_selected,designated_trap_fraction,prediction_unavailable_selected
diabetes130_admission,3,All Features,0.6522850949918007,0.1672647576499429,0.0325072065964945,0.9115625,0.5021503357493736,0.8707386174199533,0.0778791807357456,0.0053285968028419,0.9989720746959054,0.3333333333333333,0.9123767798466592,-0.1961053926068234,0.9066057934843302,18,0.3746712867126407,0.5111111111111112,11,1.0,11
diabetes130_admission,3,Mutual Information,0.637282497791543,0.1742824640417433,0.0349969961984825,0.91125,0.5027814538904903,0.8708746227821408,0.0772876425678298,0.0071047957371225,0.998458112043858,0.3076923076923077,0.9124784718960388,-0.1481757009881877,0.9370528297280176,5,0.4198098625143696,0.48999999999999994,3,0.2727272727272727,3
diabetes130_admission,3,LightGBM Gain,0.6101935621689407,0.1425329371737911,0.0202374748782563,0.91140625,0.5012622362822333,0.8703609844171194,0.0790590819708601,0.0035523978685612,0.9989720746959054,0.25,0.9122340425531916,-0.5734352067929719,0.7436137961252921,5,0.48274991390623834,0.5166666666666667,4,0.36363636363636365,4
diabetes130_admission,3,Permutation Importance,0.6480926021329603,0.1709612058352456,0.0375449019707723,0.91140625,0.5028671143324982,0.8709548179514538,0.0778205582307986,0.0071047957371225,0.998629432927874,0.3333333333333333,0.912492172824045,-0.3565472243357134,0.8415677917949793,5,0.45298442295503466,0.5399999999999999,3,0.2727272727272727,3
diabetes130_admission,3,SHAP Ranking,0.6480926021329603,0.1709612058352456,0.0375449019707723,0.91140625,0.5028671143324982,0.8709548179514538,0.0778205582307986,0.0071047957371225,0.998629432927874,0.3333333333333333,0.912492172824045,-0.3565472243357134,0.8415677917949793,5,0.45298442295503466,0.54,3,0.2727272727272727,3
diabetes130_admission,3,Availability Gate + SHAP,0.5743255723654241,0.1373058533231683,0.0358497987959083,0.91171875,0.5022359961913815,0.8708182648953658,0.0791788254106823,0.0053285968028419,0.9991433955799212,0.375,0.9123904881101376,-0.6322054998548126,0.7255248745831072,5,0.13847006131461853,0.58,0,0.0,0
diabetes130_admission,3,Semantic Veto + SHAP,0.5743255723654241,0.1373058533231683,0.0358497987959083,0.91171875,0.5022359961913815,0.8708182648953658,0.0791788254106823,0.0053285968028419,0.9991433955799212,0.375,0.9123904881101376,-0.6322054998548126,0.7255248745831072,5,0.13847006131461853,0.58,0,0.0,0
diabetes130_admission,3,PSEUL-Select,0.586577449972324,0.1363943861053065,0.0397901573638831,0.911875,0.5023216566333895,0.8708979052803718,0.0792602667383899,0.0053285968028419,0.999314716463937,0.4285714285714285,0.912404192085093,-0.5346466591547906,0.7669064736510677,5,0.15453577082787814,0.6066666666666667,0,0.0,0
diabetes130_admission,3,PSEUL-Audit,0.6398374003531706,0.1650673691489324,0.0537001737753263,0.911875,0.5039265346836543,0.8714907144396103,0.0780679139656204,0.0088809946714031,0.9989720746959054,0.4545454545454545,0.9126623884802004,-0.387054055152073,0.8271619064960951,5,0.43687034604776,0.55,3,0.2727272727272727,3
diabetes130_admission,3,PSEUL-Auto (leakage metadata null),0.586577449972324,0.1363943861053065,0.0397901573638831,0.911875,0.5023216566333895,0.8708979052803718,0.0792602667383899,0.0053285968028419,0.999314716463937,0.4285714285714285,0.912404192085093,-0.5346466591547906,0.7669064736510677,5,0.15453577082787814,0.6066666666666667,0,0.0,0
